text,class_label
bukan kabut embun pagi tapi kabut asap kebakaran hutan pic,eyewitness
pagi pagi nyampe di sekolah disambut kabut tebal asap dari kebakaran hutan di borneo lebih tebal dari biasanya,eyewitness
kasian keluarga gue bang menghirup udara kotor gegara kabut asap hutan di sumatera kalimantan lagi kebakaran dicuekin,eyewitness
malamnya hio memang ga pernah berbintang lagi soalnya kabut terus gara gara asap kebakaran hutan,eyewitness
prihatin liat kampungku jambi siaga kebakaran hutan dan lahan kabut asap sdh zone merah,eyewitness
kabut asap kiriman akibat kebakaran lahan dan hutan mulai muncul akhir akhir ini nampaknya musim kemarau masih,eyewitness
gara gara kebakaran hutan batam diselimuti kabut asap googlealerts,eyewitness
di daerah riau kabupaten siak kecamatan kandis terjadi kabut asap yang sngat tebal di karenakan kebakaran hutan,eyewitness
tiap tahun kabut asap akibat kebakaran hutan selalu terjadi di riau kapan warga bs nikmati udara sehat tanpa asap berkaskompas wib,eyewitness
setelah debu gunung sinabung skrg kabut asap kebakaran hutan polusi udara parah,eyewitness
kabut asap tebal akibat kebakaran hutan dan lahan yang terjadi di palangkaraya dan sekitarnya,eyewitness
kabut asap kiriman akibat kebakaran hutan ini potret terkini di bonapasogit dan danau toba pagi ini,eyewitness
sekarang lagi di jambi nih karena kuliah tapi terganggu juga karena kabut asap akibat kebakaran hutan apa bedanya jambi riau,eyewitness
assalamualaikum selamat siang semua saya mau kultwit kabut asap akibat kebakaran hutan riau merdeka,eyewitness
kabut asap akibat kebakaran hutan jarak pandang berkurang l smk sawahlunto sawahlunto kabutasap,eyewitness
terkait dampak kabut asap kebakaran hutan ke kota padang trcsp membagikan total masker u sekolah sppaduli,eyewitness
sosialisasi di ds bararawa ttg bahayanya kabut asap n penanggulangan kebakaran hutan n lahan pic,eyewitness
kabut asap akibat kebakaran hutan,eyewitness
sepi pasaran efek kabut asap kebakaran hutan ni,eyewitness
batam masih kabut asap kebakaran hutan saveindonesia,eyewitness
banjarmasin palangkaraya sampit sdh hri terttup kabut asap akibat kebakaran hutan lahan jarak pandang efektif m,eyewitness
ya am tiap beisukan kabut bnr asap pebila jua kebakaran pembakaran hutan ini ampih,eyewitness
kabut asap loh cyin mungkin akibat kebakaran hutan di pekanbaru cyin,eyewitness
medan hujan pagi ini disyukuri aja visiters biar kabut asap hasil kebakaran hutan cepat ilang,eyewitness
dear mantan wey non cak kau liat kota medan yg dilanda kabut asap kebakaran hutan ini liatlah cuaca cer,eyewitness
dampak dari kebakaran hutan jg sampai ke medan minggu trakhir medan diselimuti kabut asap bahkan bbrp penerbangan dibatalkn,eyewitness
akibat kebakaran hutan yg melanda di bbrp daerah batam terkena dmpknya kabut asap begitu tebal,eyewitness
masalah kebakaran hutan jg diprioritaskan pak kondisi kabut asap di singapore aj semakin parah hari ini apalagi di sumatera,eyewitness
kabut asap di pontianak semakin tebal akibat ulah oknum yg harusnya brtanggung jawab atas kebakaran hutan savepontianak,eyewitness
jika kabut asap kebakaran hutan di sumatra bisa diarahkan ke jakarta besok itu akan bisa jadi efek panggung yg bagus utk konser bon jovi,eyewitness
cerita apa yg ada dibalik kabut asap ini yg tahu aja ja kalo ndak salah gara gara kebakaran hutan di kal tim cal,eyewitness
kebakaran hutan td malam di barabai hst yg menyebabkan kabut asap makin tebal,eyewitness
kabut asap kebakaran hutan bikin susah tidurr,eyewitness
kabut asap pun menutupi kebakaran hutan dampak dari kemarau panjang,eyewitness
kpd pemerintah lakukan tindakan lebih cepat lg kerahkan semua tim untk memerangi kebakaran hutan yg menghslkn kabut asap udara tdk sehat lg,eyewitness
kabut asap kebakaran hutan kalsel infinixzero,eyewitness
sinabung dan kabut asap kebakaran hutan mudah an ga parah dan cepet selesai,eyewitness
pagi ini kabut tipis karena asap kebakaran hutan menyelimuti kotaminyak justinfo,eyewitness
pangkalanbun darurat kabut asap akibat kebakaran hutan,eyewitness
di pulau jawa pd musim kemarau ini tdk ada berita bencana kabut asap akibat kebakaran hutan mgkn salah satunya emg krn sdh tdk adanya hutan,eyewitness
telah bnyak terjadi kebakaran hutan di daerah jambi sehingga menimbulkan kabut asap yg sangat tebal sehingga semua sekolahan di liburkan,eyewitness
sholat minta hujan dalam upaya penanganan kebakaran hutan dan kabut asap di tembilahan,eyewitness
kabut asap krna kebakaran hutan yg mungkin sengaja dibakar utk menekan biaya buka lahan bisa terjadi atau x dlm setahun berulangkali,eyewitness
pagi ini kabupaten bungo kabut asap makin pekat efek meluasnya kebakaran hutan,eyewitness
giliran balikpapan diselimuti kabut asap dari kebakaran hutan dan gambut,eyewitness
asap kabut akibat kebakaran hutan di kalteng balikpapan pun kebagian asapnya saveborneo,eyewitness
kabut asap menipis di riau tapi kebakaran hutan belum padam,eyewitness
samarinda setiap hari ada kebakaran baik hutan maupun pemukiman kabut asap sudah mulai ada dimana mana air gak ngalir,eyewitness
cuaca d pekanbaru gx bersahabat lagi akibat kabut asap kebakaran lahan dan hutan,eyewitness
kabut asap di kota palangka raya semakin pekat akibat kebakaran hutan dan lahan,eyewitness
damaiitusaat tidak ada lagi kabut asap yang ditimbulkan oleh kebakaran hutan sehingga udara menjadi bersih dan sehat,eyewitness
lastquater di kalimantan nampak memerah akibat kabut asap kebakaran hutan,eyewitness
akibat kebakaran hutan di pulau tetangga asap nya terbang ke palu akibat nya kota palu tertutup dengan kabut,eyewitness
disini mendung kabut asap kebakaran hutan,eyewitness
damaiitusaat gak ada lagi kabut asap karena kebakaran hutan di indonesia,eyewitness
asap kabut kebakaran hutan telab sampai di lebong,eyewitness
kabut asap melanda smk tunas bangsa batulicin kalimantan selatan akibat kebakaran hutan,eyewitness
ngeri juga kalo akhir ini kena dampak kebakaran hutan udah cuaca pancaroba di sekolah banyak kabut asap saveborneo,eyewitness
ini bukan embun pagi tetapi kabut asap kebakaran hutan di kalsel foto diambil jam siang daripada,eyewitness
kabut asap semangkin pekat menyelimuti daerah dimana aku tinggal kebakaran hutan dan lahan gambut riau langanan kebakaran,eyewitness
penyisiran di tengah kabut asap demi menyelamatkan satwa bekantan dari bahaya kebakaran hutan,eyewitness
d masiv br tiba dr show berau kalimantan karna delay akibat kabut asap kebakaran hutan nggak jd perform re schedule,eyewitness
udara balikpapan dan sekitarnyah mulai diliputi kabut asap sebagai dampak kebakaran hutan pertandingan persib vs pbfc sptnya terancam,eyewitness
seperti yg diketahui kabut asap yg disebabkan kebakaran lahan dan hutan hingga saat masih cukup pekat di pulau sumatera,eyewitness
engga juga sih disini kebetulan juga ada kebakaran hutan brp ratus hektar gitu makanya kabut asap juga ya namanya kg musim kemarau,eyewitness
perii bnget mata kabut asap hutan n kebun warga di sini bnyak kebakaran kpn nie berahir gara ke egoisan pt kelapa sawit semua jd korban,eyewitness
yth si manusia kartu tolong buatkn kami warga kalimantan kartu ajaib mu agr terbebas dari kebakaran hutan kabut asap saveborneo,eyewitness
ya ampun gara gara kabut asap siang bagaikan petang kabut asap pekat akibat kebakaran hutan dan lahan tidak,eyewitness
disini panas pekanbaru banyak kabut asap kebakaran hutan,eyewitness
diluar gelap macem uda malam pasti ini efek kabut asap kebakaran hutan,eyewitness
paparan kabut asap di siantar hari ini cukup parah mungkin yg terparah sejak musibah kebakaran hutan merebak,eyewitness
pekat juga ya kalau kabut pagi sih masih seger nah itu asap hasil kebakaran hutan bisa ngerusak mata pernafasan,eyewitness
kabut asap kebakaran hutan blum juga hilang kdu nganggo masker truss kyo cah alay kalimantan ajurrr,eyewitness
tahun lalu ke padang bisa lihat langit biru cerah sekarang semua tertutup kabut asap dari kebakaran hutan,eyewitness
kabut asap akibat kebakaran hutan di seram ambon,eyewitness
timelapse ini sebenernya adalah kabut asap kebakaran hutan disekitar tempat kerja saya di pltu,eyewitness
kebakaran hutan yang gak henti nya di kalimantanselatan banjarmasin sekitarnya menyebabkan kabut asap,eyewitness
kabut asap sampai di banda aceh men jangan sampai hutan aceh kebakaran juga mabok kita semua gara gara asapnya mengandung ganja,eyewitness
alhamdullillahhhhhh hujaaaaannnn smg cepat padam api kebakaran hutan kabut asap cepat hilang jd bs lht langit biru lagi,eyewitness
kabut asap di aceh akibat kebakaran hutan,eyewitness
sebagian kota sinjai juga mengalami kabut asap akibat kebakaran hutan pemerintah harus cepat bertindak sebelum asapnya meluas,eyewitness
masa masa kebakaran hutan dan kabut asap gini kemana para dukun dan pawang hujan se indonesia yang konon,eyewitness
benarkah wil mana kabut asap dari kebakaran hutan di gunung lawu udah turun ke daerah rumah gw,eyewitness
kian hari semakin tebal aja kabut asap karna kebakaran hutan,eyewitness
kukira kabut asap dan kebakaran hutan itu akibat luarbiasanya praktek korupsi yg sudah terstruktur sampai ke daerah di negeri ini,eyewitness
sudah dari kemarin kota medan terus diselimuti kabut asap akibat kebakaran hutan di sejumlah daerah di sumatera,eyewitness
terus kaya ada kabut asap gitu nah itu penyebab dari kebakaran hutan diriau,eyewitness
kabut asap menyerbu sore ini ke mana engkau wahai petinggi negeri engkau berjanji tak ada kebakaran hutan lagi,eyewitness
kabut asap di padangsidempuan kembali menebal efek kebakaran hutan di riau negaralagingelawak jokowi sehat udah puas ntn bolanya,eyewitness
panas tapi langitnya abu abu pertanyaannya adalah itu mendung atau kabut asap kebakaran hutan gunung klabat,eyewitness
kami di jakarta masih bebas dari kabut akibat asap kebakaran hutan andai bisa berbagi kami ingin,eyewitness
ini kabut akibat hujan kemarin sore g kebayang kl liat di tetangga qt dengan kabut asap akibat kebakaran hutan,eyewitness
kabut asap sisa kebakaran hutan dan lahan yang mengepung riau selama tiga bulan mulai hilang,eyewitness
alhamdulillah kabut asap di riau mulai membaik bgmna di wilayah lain yg kena dampak kebakaran hutan save sumatra kalimantan forest,eyewitness
penanganan kabut kabut asap dan kebakaran hutan blm maksinal selama ini pansusasap,eyewitness
kota pekanbaru udah mulai cerah kota padang di sekitarnya masih tebal kabut asap padahal di daerah kami tak ada kebakaran hutan,eyewitness
karena terdampak kabut asap kebakaran hutan dan lahan kabutasap olehkorporasi,eyewitness
iya brow dan semoga thn depan gak ada lagi yg namanya kebakaran hutan serta kabut asap kaya tahun ini,eyewitness
kualitas udara di wilayah riau berangsur baik kabut asap sisa kebakaran hutan lahan yg mengepung riau tiga bln mulai hilang infosonora,eyewitness
kabut asap kebakaran hutan sumbernya sdh separah ini hanya hujan buatan saja solusinya,eyewitness
sudah hampir dua bulan ini perkampungan diselimuti pekatnya kabut asap maklum lokasinya tak juh dari titik kebakaran hutan lahan gambut,eyewitness
kabut asap di bengkulu akhir akhir ini semakin pekat kebakaran hutan dan lahan di wilayah provinsi bengkulu cukup luas jerimacbeedipro fm,eyewitness
sore brosis akhirnya padang hujan juga semoga kabut asap efek kebakaran hutan ini cepat hilang ya,eyewitness
saya tidak mau jika kebakaran hutan di tambah menyebar kabut asap tidak tuntas saya takut indo akan di selimuti asap dukungpansusasap,eyewitness
kabut asap akibat kebakaran hutan dan lahan menyelimuti jambi bulan lebih tak kuat dengan kondisi itu mencapai meter,eyewitness
jakarta katone mendung nemen apa krn akibat kabut asap kebakaran hutan anjog jakarta,eyewitness
gue akan berbagi info terkait kebakaran hutan gambut kabut asap siapa dalangnya dan bgmn mengatasinya melawanasap mari kita mulai,eyewitness
bandara mozes kilangin timika ditutup smtr krn kabut asap kebakaran hutan dr merauke jrk pandang krg dr km cc,eyewitness
kebakaran hutan kabut asap yg menimpa sumsel tak kunjung selesai banyak korban berjatuhan,eyewitness
kabut asap akibat kebakaran hutan sangat mengganggu,eyewitness
panas bgt sih cuacax apa ini termasuk dampak dr kebakaran hutan n kabut asap ya,eyewitness
kabut asap yang masuk wilayah jakarta akibat kebakaran hutan di sumatera dan kalimantan masih dalam tingkatan normal,eyewitness
siang ini kota tenggarong di guyur hujan deras semoga bisa membantu mengurangi kabut asap dan kebakaran lahan dan hutan tenggaronghujan,eyewitness
mengapa kalsel dilanda kabut asap krn yang di padamkan adalah listrik bukan kebakaran lahan hutan,eyewitness
kabut asap kebakaran hutan dan lahan di pulau sumatera kian pekat kualitas udara memburuk melebihi pic,eyewitness
sudah hampir bulan tempat tinggal kita di kepung kabut asap kabut asap akibat kebakaran hutan mempunyai dampak yg serius bagi kesehatan,eyewitness
prayforriau udah lama riau sering dilanda kebakaran hutan atau kabut asap tapi bagi pemerintah kayaknya asap,eyewitness
gawat nian di palembang ini mestinyo yg dimatike kebakaran hutan biar kabut asap nih hilang ini malah listrik yg dimatike terus parah,eyewitness
kabut asap ini bkin sesak az,eyewitness
kabut asap menyesakkan bukan kebakaran tapi pembakaran hutan,eyewitness
udah hari bandung dikepung kabut asap tapi bukan asap kebakaran hutan melainkan asap polutan cuma ga pernah seperti ini,eyewitness
sekarang ini di medan lagi ketiban rejeki kabut asap dari kebakaran hutan,eyewitness
hari ini kabut asap kebakaran hutan yang menyelimuti lhokseumawe lebih tebal dari biasanya,eyewitness
kabut asap krn kebakaran hutan tg api membuat dadaq sesak padahal skrg sy dii palu itu krn kampungq tercinta,eyewitness
apakah kebakaran hutan di riau semakin parah sehingga kabut asap menyelimuti aceh juga sedih banget rasanya,eyewitness
mengapa coverage kabut asap meliputi banyak daerah karena kebakaran hutan sebenarnya tidak hanya terjadi pic,eyewitness
kebakaran hutan di luwu raya sudah mencapai hektare kabut asap pun melanda disekitar daerah tersebut termasuk kec belawa kab wajo,eyewitness
medan darurat asap kabut kebakaran atau pembakaran hutan tidak ada yang peduli,eyewitness
kabut asap dan kebakaran hutan sudah melanda beberapa wilayah di indonesia termasuk kabaena,eyewitness
ngerih sekali dampak daripada kabut asap yg diakibatkan oleh kebakaran hutan yg sudah terjadi secara massif saat ini,eyewitness
kabut asap karena kebakaran hutan di km keluar kota banjarmasin,eyewitness
catatantanganeza hujan di riau turut membantu menghilangkan gangguan kabut asap sisa kebakaran hutan dan laha,eyewitness
inilah kebakaran hutan dan mengakibatkan kabut asap,eyewitness
masih ingat dooong kabut asap beberapa bulan lalu yg tak juga pergi kebakaran hutan dan lahan yang menjadi penyebab kabut asap kbrpagi,eyewitness
selain pembantu kita juga mengekspor kabut asap buat mereka bang d kala musim kebakaran hutan melanda negeri kita p,eyewitness
pokoknya cluenya ntar di perumahan itu terjadi kabut asap bukan kebakaran hutan dan salah satu dari mereka udah cus entah ke negara mana,eyewitness
terus dampak kabut asap dari kebakaran hutan itu selesai begitu saja at bri kanwil yogyakarta pic,eyewitness
ini bukan kabut asap kebakaran hutan seperti di sumatra ataupun di kalimantan ini murni kabut,eyewitness
sebenarnya hari ini udah mendingan batpilnya tapi kabut asap akibat kebakaran hutan deket rumah masih lumayan tebal,eyewitness
riau kemarau lalu kebakaran hutan dan kabut asap sekarang musim hujan kena banjir apa yang salah dari riau,eyewitness
sumatera musim panas kebakaran hutan sampe kabut asap musim hujan curah hujan gede sampe banjir dimana mana,eyewitness
kesiagaan aparat gabungan mencegah terulangnya kebakaran hutan dan kabut asap siagaapi daruratasap lawankabutasap,eyewitness
biasa lah tinjau kabut asap dan kebakaran hutan,eyewitness
cuaca yang panas kebakaran hutan kabut asap polusi udara sudah terasa disini pengin pindah kota yang adem dan tentram duit banyak,eyewitness
kabut asap kebakaran hutan kepung singapore kabut asap datang lagi,eyewitness
kabut asap kebakaran hutan mulai menghampiri kami,eyewitness
daera gw uda mulai kena kabut asap kebakaran hutan dan lahan,eyewitness
kabut ini bukanlah kabut asap dari kebakaran hutan dan lahan karhutla di riau,eyewitness
kabut asap sisa kebakaran hutan di riau imbasnya sampai kesini saveriau saveforest,eyewitness
dengan kerja keras pemprop sumsel kabut asap dan titik panas dan kebakaran hutan turun sangat drastis di sumsel,eyewitness
membantu evakuasi warga karena kabut asap kebakaran hutan dan lahan netmediatama huttni,eyewitness
ada yg nyadar gak kalo tahun ini sumbar bebas kabut asap artinya kerja pemerintah skg mulai membaik menangani kebakaran hutan,eyewitness
ini kemenangan bersama masyarakat kalteng yg menjadi korban asap ini mengingatkan pemerintah utk serius menangani kebakaran hutan dan asap,eyewitness
di sumatera kebakaran hutan asapnya sampai ke spore lalu lahannya dijadikan hti hutan tanaman industri kamu dimana ke tutup asap kah,eyewitness
pekanbaru sdh thn tidak diganggu dengan asap akibat kebakaran hutan ini semenjak pimimpinan bapak,eyewitness
betul pak setelah tahun riau selalu terkena bencana asap kebakaran hutan setiap musim kemarau sudah tahun ini riau bebas asap,eyewitness
mungkin tahun ini utk pertama kalinya kalbar bebas asap kebakaran hutan setelah sekian tahun,eyewitness
ko menjelang lebaran ga ada kabar kebakaran hutan dan ribut soal asap ya terus katanya harga sembako menjelang lebaran stabil ko bisa,eyewitness
saya g lebaran tp bersukur krn sembako tak melambung dan meresahkan tak ada lagi yg lebaran ditengah asap kebakaran hutan mace tak parah,eyewitness
lah yg teroris di poso siapa lebih banyak asap kebakaran hutan kali bang,eyewitness
akibat kebakaran lahan kabut asap mulai menyelimuti permukiman warga karhutla,eyewitness
iya mas sekarang bbm lancar asap kebakaran hutan dah ndak ada lagi,eyewitness
kalau kalimantan perlu pertimbangan asap jika musim kebakaran hutan ngeri loh,eyewitness
siklus kebakaran hutan tahunan kabut asap melanda bakalan gak cocok jadi ibukota,eyewitness
karena di sumatra sering ada kebakaran hutan kabut asap alangkah baiknya bangun sirkuit jangan disana untuk,eyewitness
salah satu tujuan dipindah ke kelimantan agar permasalahan kebakaran hutan langsung cepat ditangani yah x presiden kena kabut asap,eyewitness
asap masih tebal dari kebakaran hutan lahan di koordinat bt ls desa pmt raman kec kumpeh jambi,eyewitness
barusan pulang dan di jalan mulai ada kebakaran lahan semoga saja bencana kabut asap tidak terjadi,eyewitness
asap mengepul ke angkasa dari titik kebakaran hutan dan lahan di ogan ilir sumsel,eyewitness
rt pak presiden kesayangan mat mlm pak cuman mau ngasi info kalo kalbar udah mulai kabut asap akibat kebakaran lahan,eyewitness
kayaknya malam ini kabut asapnya bakalan lebih tebal itu yang putih menggumpal bukan awan tapi asap kebakaran dari rumah tampak titik,eyewitness
asap terus membumbung akibat kebakaran hutan dan lahan di arisan jaya ogan ilir sumsel,eyewitness
pak saya sdh ckp lelah kalau tiap taun harus ngisep asap terus akibat kebakaran hutan mohon pak segera di atasi thanks,eyewitness
asap tebal kebakaran hutan dan lahan di kec pangkalan lampam kab oki masih belum berhasil dipadamkan tim darat dan udara,eyewitness
selamat unt yg dilantik jangan lupa di riau msh ada kabut asap krn kebakaran lahan unt itu baca bukuku manaj antisipasi bencana graha ilmu,eyewitness
kalimantan barat sudah mulai musim hujan semoga ndak ada lagi kebakaran lahan yang menyebabkan kabut asap,eyewitness
asalkan bukan kabut asap hasil kebakaran hutan deh,eyewitness
kebakaran hutan mulai muncul lagi ya siap siap aja kalau ada kiriman asap yang penting jaga kesehatan tubuh,eyewitness
kebakaran hutan dan lahan di ogan ilir sumsel belum berhasil dipadamkan di beberapa titik asap masih mengepul,eyewitness
rt kami upacara agustus di udara melawan api dan asap kebakaran hutan dan lahan di sumsel,eyewitness
udah mulai kebakaran lahan lagi ya siap kabut asap lagi jgn lupa pakde selfie lagi yes,eyewitness
api cepat membara asap cepat mengangkasa kebakaran hutan dan lahan di sumsel terjadi di beberapa tempat pemadaman juga terus dilakukan,eyewitness
heli bnpb terus gempur api dan asap kebakaran hutan dan lahan di banyuasin asap pekat dan tebal,eyewitness
hy kawan asap kebakaran hutan tersebut milik pengusaha malaysia yang ada di sumatra kami orang palembang tahu benar,eyewitness
asap keluar dari kebakaran hutan dan lahan di sekip rengat kab inhu riau,eyewitness
kemarau banyak kebakaran lahan jangan sampe kabut asap keulang lg seperti tahun kemarin sampe bulan lamany y amiss o,eyewitness
saat ini banjarmasin sedang dilanda kabut asap apakah ada kebakaran lahan yang disengaja atau tidak,eyewitness
api dan asap dari kebakaran hutan dan lahan di desa pulau semambu inderalaya utara sumsel cepat meluas binatang pada keluar kepanasan,eyewitness
sebaran asap kebakaran hutan lahan g agung pada asap dan abu menyebar ke barat g agung belum meletus mengeluarkan abu vulkanik,eyewitness
riau emang dibikin hujan terus sampai nanti ndak tau biar apa biar ndak ada kebakaran hutan aman dari asap ilmutiten,eyewitness
situasi terkini g agung tpantau normal asap terlihat dr kebakaran hutan bkn dr letusan gunung tulamben,eyewitness
asap kebakaran hutan dan lahan mengepul di gunung agung asap bukan dari kawah gunung gunung belum meletus,eyewitness
sudah tahun gak ada asap dan kebakaran hutan harusnya warga negara malaysia dan singapura berterima kasih ke kita,eyewitness
bau asap di pagi hari bau kebakaran hutan,eyewitness
saya yg di daerah sudah tak kena asap kebakaran hutan lagi,eyewitness
bagi kami di riau yg sebelumnya harus hirup polutan asap kebakaran hutan gambut x setahun seperti makan obat paling tdk tahun terakhir ini kami bebas dari bencana asap dan juga bebas antrian panjang bbm yg sebelumnya setiap akhir tahun bbm kosong jokowi adalah,eyewitness
lalu ku teringat sama asap gara gara kebakaran hutan di kalimantan hah,eyewitness
pernah ngerasain tinggal di daerah kena asap selama tahun saya orang pekanbaru merasakan asap kebakaran hutan selama thn thn ini tidak lagi tq pak jokowi,eyewitness
bener banget om addie sy domisili di kalimantan merasakan waktu cuaca kabut asap krna kebakaran hutan alhamdullilah skrg udah gak kabut lg,eyewitness
kami di batam juga ikut susah tiap ada kebakaran hutan kini alhamdulillah ya sesuatu banget punya presiden sprt pak j mau maju mundur cantik gak takut kena kabut asap lagi,eyewitness
kebakaran lahan hutan seh ada cm tak sampe bikin kabut asap sprti thn sblmnya,eyewitness
gak bisa bedain waktu bangun pagi buka tirai antara kabut atau asap ternyata kebakaran,eyewitness
ngomongin soal kebakaran hutan jd inget kejadian beberapa thn lalu palembang terkena dampak asap yang lumayan parah sampai saat ini pun msh trauma menjelang pertengahan thn suka was was apakah bakal kena asap lg alhamdulillah tahun ini bebas asap,eyewitness
sejumlah pendaki gunung talang kabupaten solok sumatra barat yang mendekati lokasi kebakaran hutan telah kembali ke pesanggrahan dan posko pendakian untuk menghindari paparan asap,eyewitness
asap tebal mengepul dari kebakaran hutan dan lahan seluas ha di desa lukun kec tebing tinggi timur kab kepulauan meranti riau lahan gambut yang terbakar berupa kebun sagu masyarakat semak belukar dan hutan lokasi sulit dijangkau riaupos riau,eyewitness
asap kebakaran apa kabut itu,eyewitness
ternyata dampak kabut asap di pnk udah mengganggu lalu lintas penerbangan utamanya di pagi dan malam hari udah masuk pancaroba menurut bmkg sehingga jarang hujan dan timbul kebakaran hutan,eyewitness
subuh subuh udah nyium bau asap bekas kebakaran hutan gitu u u,eyewitness
ini abu dari letusan gunung sinabung yang awalnya saya kira kabut asap dari kebakaran hutan parah sih ini bisa sampai aceh semoga allah lindungi saudara ku yg di sana,eyewitness
pontianak lagi panas buanget as usual kabut asap gara kebakaran lahan pun mulai muncul terus barusan berada deket banget sama titik api di hutan belakang rumah temen dan itu lebih menegangkan drpd nonton kebakaran biasa,eyewitness
musim kemarau asap kebakaran hutan musim hujan banjir longsor tugas rutin klhk,eyewitness
kdg mikir apa udara ya secara temannya kokoh kan di pku terpapar asap kebakaran hutan tiga tahun yl jemaat gerejaku begitu ke jambi dua meninggal krn asap,eyewitness
peristiwa kebakaran hutan yang terus menerus beberapa tahun silam yang membuat bencana kabut asap menjadi alasan mengangkat kisah ini cintasuciadinda novelindiva,eyewitness
kebakaran hutan apakah asap nya dulu yg semprot atau api nya terlebih duluan yg dipadamkan,eyewitness
yang paling berasa kami di riau udh hampir taun gak ngirup asap kebakaran hutan yang pengen ganti presiden kangen asap lg soalnya gara gara asap sekolah bisa libur sebulan om,eyewitness
terserah deh siapa presidennya yg jelas riau tidak ada asap lagi pak terbukti kerjanyata sebelumnya hampir thn riau berasap setiap tahun ternyata kebakaran hutan kerjanya pemerintah pusat kasihan pejabat daerah tertangkap kasus hutan jokowisekalilagi,eyewitness
kebakaran hutan kami sekeluarga mulai panik asap tebal mulai memasuki rumah dan memperlihatkan wujud kami,eyewitness
ah saya gak sengsara kok malah sekarang makin nyaman tinggal di kalimantan gak pernah ada kabut asap kebakaran hutan lagi jokowi periode tetapjokowi,eyewitness
nenasi kebakaran hutan di tepi jalan itu turut menyebabkan asap menyelubungi kawasan berkenaan dengan jarak penglihatan hanya kira kira meter,eyewitness
sejak tahun terakhir riau bebas dari asap kebakaran hutan dukungjokowidengansantun,eyewitness
bentar lagi musim kemarau indonesia siap siap dihujat lagi sama tetangga soal asap asap kebakaran hutan yg menyebar isu nya mah kebakaran karna panasnya matahari padahal mah di bakar buat buka lahan untk musim pertanian baru,eyewitness
oleh dari padang sudah tidak ada lagi kebakaran hutan polusi asap tetapjokowi,eyewitness
foto kenangan tiga tahun lalu saat awal anak kami menjadi santri di kampoeng tauhiid sriwijaya menjadi generasi awal santri mukim saat itu lagi musim kebakaran lahan gambut pondok dikepung kabut asap tebal,eyewitness
bahasa saya sangat jelas kalau terjadi kebakaran hutan yang mengakibatkan asap yang bisa memadamkan hanya hujan lebat baik zaman sby maupun zaman jokowi,eyewitness
asap tebal membumbung di lokasi kebakaran hutan dan lahan di kecamatan indralaya utara dan pemulutan barat kabupaten ogan ilir sumsel pemadaman dilakukan dari darat dan udara air untuk pemadaman terbatas,eyewitness
tampak ada kepulan asap di hutan jati tidak jauh dari pintu masuk tol madiun arah solo sebelah barat rest area bisa jadi kebakaran hutan,eyewitness
