"text","class_label"
"bitch i m in class and we just felt a fucking earthquake","direct_eyewitness"
"small ass earthquake and my mom goes crazy","direct_eyewitness"
"i woke up out my sleep thinkin its a earthquake n started cryin when i saw my sister shakin not knowin wtf ta do b","direct_eyewitness"
"earthquake in nor cal and i just left that hell hole that is a sign and idk how to interpret it yet but it s a sign","direct_eyewitness"
"earthquake","direct_eyewitness"
"was that just a tiny earthquake","direct_eyewitness"
"woah earthquake","direct_eyewitness"
"well that was a nice little shaker earthquake eastbay haywardfault","direct_eyewitness"
"was that an earthquake or was it my body spazzing out","direct_eyewitness"
"earthquake tweet","direct_eyewitness"
"am i tripping or did i just feel an earthquake","direct_eyewitness"
"hello anyone just feel that earthquake in west oakland or are me and ezra crazy","direct_eyewitness"
"dont you love laying down and feeling an earthquake lol","direct_eyewitness"
"ummm idk if i m trippin or if i just felt an earthquake","direct_eyewitness"
"that was a big earthquake","direct_eyewitness"
"lmfao shit i ain prepared for them earthquakes kmaackinn","direct_eyewitness"
"was that a earthquake","direct_eyewitness"
"i just remained on my bed and hoped it would stop it did but damn im not prepared earthquake oakland","direct_eyewitness"
"anyone in the east bay feel that earthquake","direct_eyewitness"
"damn that earthquake shook da fuck outta my room","direct_eyewitness"
"that was a good shaker earthquake moraga eastbay","direct_eyewitness"
"uhhhhh earthquake","direct_eyewitness"
"help i cant tell if theres an earthquake or if im going crazy again but im scared wooooo im so scared","direct_eyewitness"
"btw anyone feel an earthquake i noticed the camera shake on tv after i felt it","direct_eyewitness"
"yup felt that lil earthquake","direct_eyewitness"
"oh hi there very gently earthquake in berkeley lt","direct_eyewitness"
"now that s a fucking earthquake","direct_eyewitness"
"wow that was a kinda big earthquake made scarier because i wasnt wearing any pants","direct_eyewitness"
"earthquake k","direct_eyewitness"
"was that an earthquake","direct_eyewitness"
"activate earthquake twitter","direct_eyewitness"
"was that earthquake or wind","direct_eyewitness"
"just felt a small earthquake","direct_eyewitness"
"i aint felt an earthquake since middle school tbh","direct_eyewitness"
"not even hours home and there was an earthquake","direct_eyewitness"
"either that or a whole bunch of pranksters stood outside and shook my entire house just now im going with earthquake","direct_eyewitness"
"minor earthquake in california i think","direct_eyewitness"
"just had an earthquake why do they always scare me","direct_eyewitness"
"was that a earthquake or im trippin","direct_eyewitness"
"we just dead ass had a earthquake","direct_eyewitness"
"holy crap that felt big earthquake","direct_eyewitness"
"eek that was quite the rattle earthquake","direct_eyewitness"
"that earthquake spooked me","direct_eyewitness"
"first earthquake i ever felt dang that was interesting my fridge even vibrated","direct_eyewitness"
"experiencing my first mini earthquake in san francisco it reminds me of costa rica","direct_eyewitness"
"okay goodbye there was an earthquake in stardew valley my melons better be okay","direct_eyewitness"
"norcal earthquake","direct_eyewitness"
"i swear i just felt an earthquake","direct_eyewitness"
"uhhh earthquake","direct_eyewitness"
"that wasan earthquake","direct_eyewitness"
"first time i haven t slept through an earthquake","direct_eyewitness"
"was there just a small earthquake","direct_eyewitness"
"a little earthquake here at atampt before the brandons finish a nice play to end the inning","direct_eyewitness"
"i knew i felt an earthquake","direct_eyewitness"
"wtf earthquake","direct_eyewitness"
"was that just an earthquake","direct_eyewitness"
"how big was the earthquake sf peeps felt it really strong here earthquake sfearthquake","direct_eyewitness"
"koconews kocodamonlane kocoshelby was that just an earthquake","direct_eyewitness"
"felt an earthquake hope it wasnt a big one somewhere else","direct_eyewitness"
"bro am i trippin or did we just have an earthquake","direct_eyewitness"
"earthquake getting on my nerves im trying to find a new twink outfit in zelda rn","direct_eyewitness"
"earthquake holy moly","direct_eyewitness"
"it was jus a earthquake","direct_eyewitness"
"nice little earthquake there hope it wasnt anything","direct_eyewitness"
"during our work after the earthquake in mexico dancing is healing these children just moments before were downc","direct_eyewitness"
"earthquake boys","direct_eyewitness"
"was that an earthquake or is the construction outside being dumb","direct_eyewitness"
"was there a fucken earthquake right now","direct_eyewitness"
"umm was that an earthquake","direct_eyewitness"
"just experienced my first earthquake shook","direct_eyewitness"
"hoo big earthquake","direct_eyewitness"
"a quintessential bay area experience is feeling an earthquake and then hearing it roll through your neighbors compl","direct_eyewitness"
"i know i m not the only one that felt that earthquake just now","direct_eyewitness"
"uh was that an earthquake","direct_eyewitness"
"felt it but didnt realize it was an earthquake until i saw it on twitter","direct_eyewitness"
"i thought a truck drove into my house but it was just an earthquake lmao","direct_eyewitness"
"felt the earthquake here in millbrae ktvu","direct_eyewitness"
"almost dropped my dinner fucking with this earthquake","direct_eyewitness"
"earthquake just now earthquake notabigdeal sfnative whatelseyougot sanfrancisco","direct_eyewitness"
"was there just an earthquake","direct_eyewitness"
"earthquake omg","direct_eyewitness"
"woah that was definitely an earthquake","direct_eyewitness"
"that was rough noisy too earthquake","direct_eyewitness"
"oh baby earthquake in the city","direct_eyewitness"
"omg i think that was an earthquake","direct_eyewitness"
"i hope that was an earthquake otherwise wtf just happened","direct_eyewitness"
"bruhh wtf i think i just felt an earthquake","direct_eyewitness"
"y all felt the earthquake","direct_eyewitness"
"ktvu did we just have a mini earthquake","direct_eyewitness"
"omg earthquake","direct_eyewitness"
"did y all just feel that earthquake my whole house shook","direct_eyewitness"
"wow i fsint feel that earthquake","direct_eyewitness"
"i knew it i didnt lose my mind because of sleep deprivation im too used to earthquakes now","direct_eyewitness"
"y all niggas feel that earthquake just now","direct_eyewitness"
"i feel like i m the only person in la with no earthquake emergency bag prepacked i m going on years being a res","direct_eyewitness"
"idk if that was an earthquake or i just have had too much caffeine today","direct_eyewitness"
"yo twitter did you feel that earthquake oakland","direct_eyewitness"
"i know im not trippin n i just felt an earthquake","direct_eyewitness"
"did y all just feel an earthquake or what","direct_eyewitness"
"oh snap felt an earthquake pacifica","direct_eyewitness"
"i just felt an earthquake in walnut creek ca","direct_eyewitness"
"yoooo was that a earthquake b","direct_eyewitness"
"y all i think an earthquake just happened i m ready to move back to the balad","direct_eyewitness"
"tell me that wasn t an earthquake i ain t smoke in years i know im not zooted","direct_eyewitness"
"earthquake in richmond just now not very big few jolts","direct_eyewitness"
"yal felt that earthquake","direct_eyewitness"
"ericapricot glad it was an earthquake tbh for a second i was like what is happening to my apt","direct_eyewitness"
"train delay due to an earthquake in the bay area im deep in the bay area and i didnt feel shit","direct_eyewitness"
"anyone else feel an earthquake in sf","direct_eyewitness"
"babys first earthquake welcome to sf kid","direct_eyewitness"
"there was an earthquake right","direct_eyewitness"
"earthquake woooooooo did y all feel that","direct_eyewitness"
"oh yeeeee earthquake","direct_eyewitness"
"that was a shudder earthquake noevalley","direct_eyewitness"
"that earthquake though smfh","direct_eyewitness"
"berkeley earthquake pm","direct_eyewitness"
"yo an earthquake while listening to a test press is a first for me wow y all okay gowarriors","direct_eyewitness"
"random earthquake ok","direct_eyewitness"
"did y all feel the earthquake omg","direct_eyewitness"
"ooooh earthquake sf bayarea","direct_eyewitness"
"wow just had a earthquake","direct_eyewitness"
"shaky shaky earthquake","direct_eyewitness"
"just had an earthquake min ago bethpagegirl did you feel it","direct_eyewitness"
"jonahnro is here and we just had an earthquake sure it felt worse in the high rise","direct_eyewitness"
"lmao i am shaking that earthquake scared tf outta me","direct_eyewitness"
"the bay rockin so hard for the warriors right now that it caused a minor earthquake","direct_eyewitness"
"checks bay area twitter to see if everyone felt that earthquake lmaoo","direct_eyewitness"
"lmfaoooo first thing i got was my camera like fuck this earthquake","direct_eyewitness"
"we just either had a small earthquake or its really windy outside","direct_eyewitness"
"dinner table shakes during earthquake and no one bats an eye sanfrancisco","direct_eyewitness"
"there was a lil earthquake and i ve never felt safer bc i ve been in the middle of my bed in child s pose since i g","direct_eyewitness"
"did berkeley just have an earthquake lol","direct_eyewitness"
"y all felt that earthquake","direct_eyewitness"
"i think we just got hit with an earthquake","direct_eyewitness"
"did you guys feel the earthquake","direct_eyewitness"
"did not care for that earthquake","direct_eyewitness"
"so like there was just another earthquake on the hayward fault i think i should leave","direct_eyewitness"
"earthquake in oakland","direct_eyewitness"
"earthquake first","direct_eyewitness"
"okay earthquake","direct_eyewitness"
"oo an earthquake yay","direct_eyewitness"
"im sitting on my bed naked eating hummus and chips and we just had an earthquake lol","direct_eyewitness"
"just had a small earthquake","direct_eyewitness"
"mini earthquake","direct_eyewitness"
"bayarea earthquake who felt that","direct_eyewitness"
"i knew those little earthshakes an hour ago would turn into an earthquake oakland","direct_eyewitness"
"and i just felt an earthquake","direct_eyewitness"
"berkeleyside just rocked hard at college and alcatraz berkeley earthquake oakland","direct_eyewitness"
"did anyone feel that earthquake lol","direct_eyewitness"
"interesting shaking ground earthquake","direct_eyewitness"
"whoa earthquake","direct_eyewitness"
"nice little earthquake that one sanfrancisco","direct_eyewitness"
"earthquake bitches ktvu","direct_eyewitness"
"earthquake earthquake","direct_eyewitness"
"anyone just feel that earthquake","direct_eyewitness"
"ether i have a demon or therevwas an earthquake","direct_eyewitness"
"tell me tori amos was that just a little earthquake in sf if so it was my boyfriend s first since living here i","direct_eyewitness"
"yo yo yo that earthquake yo shoot the shit","direct_eyewitness"
"did y all feel that earthquake","direct_eyewitness"
"am i the only one that felt the earthquake","direct_eyewitness"
"san francisco strong we will rebuild earthquake","direct_eyewitness"
"here comes the earthquake tweets","direct_eyewitness"
"my dad swears there was an earthquake","direct_eyewitness"
"just felt an earthquake in oakland","direct_eyewitness"
"lol there was an earthquake in oakland and i didn t even feel it","direct_eyewitness"
"earthquake cat didnt wake up but felt like someone hit the house x and floor vibrated neighbor dog barked","direct_eyewitness"
"what a fine mini earthquake","direct_eyewitness"
"oh hey earthquake","direct_eyewitness"
"kids first earthquake","direct_eyewitness"
"was that an earthquake or my neighbors running down the stairs","direct_eyewitness"
"was that an earthquake right now","direct_eyewitness"
"whoa that was an earthquake","direct_eyewitness"
"that was either an earthquake or someone making a ruckus next door","direct_eyewitness"
"so did anybody else just feel that earthquake or is it just me","direct_eyewitness"
"pretty sure i just experienced my first earthquake in san francisco this shit was weak asl","direct_eyewitness"
"bro wtf i was showering amp that earthquake happened i thought the water gonna fall on me harder","direct_eyewitness"
"who else felt that earthquake","direct_eyewitness"
"holy fuck did you feel that earthquake bayarea","direct_eyewitness"
"omfg earthquake","direct_eyewitness"
"ooh there was just an earthquake i love california","direct_eyewitness"
"nigga was that an earthquake","direct_eyewitness"
"got damn earthquake","direct_eyewitness"
"felt jolt of an earthquake in san francisco at nd amp townsend about seconds ago","direct_eyewitness"
"uh ohhhh earthquake","direct_eyewitness"
"that was either an earthquake or my fart is just that massive","direct_eyewitness"
"oh hello earthquake","direct_eyewitness"
"okay that was an earthquake","direct_eyewitness"
"i m not sure i m ready for warriors twitter and earthquake twitter on the same night","direct_eyewitness"
"yep that was an earthquake at least it was short","direct_eyewitness"
"ive been having the biggest feeling theres gunna be an earthquake","direct_eyewitness"
"am i the only one who felt that earthquake","direct_eyewitness"
"that earthquake felt kinda good","direct_eyewitness"
"good grief that earthquake i m guessing only a though","direct_eyewitness"
"my roommate just used the term california foot massage to describe the earthquake that happened today","direct_eyewitness"
"did ya ll feel that earthquake","direct_eyewitness"
"bay area people yes that was an earthquake","direct_eyewitness"
"that was a fun little earthquake nd eastbay bayarea","direct_eyewitness"
"anyone feel that little earthquake","direct_eyewitness"
"first earthquake of the summer","direct_eyewitness"
"well that was an earthquake lmao","direct_eyewitness"
"earthquake bitch","direct_eyewitness"
"i actually felt the earthquake this time","direct_eyewitness"
"y all felt that earthquake","direct_eyewitness"
"baby s first earthquake during awake hours","direct_eyewitness"
"sharp earthquake in sf maybe ish","direct_eyewitness"
"there was a spooky earthquake","direct_eyewitness"
"what if a big one only took out the gentrifiers and bbq cop callers and the tech companies earthquake","direct_eyewitness"
"did i just feel an earthquake or did a fat neighbor run down the stairs","direct_eyewitness"
"so was that an earthquake or am i trippen","direct_eyewitness"
"umm was that an earthquake i just felt sanfrancisco","direct_eyewitness"
"am i trippin or did i just feel a lil earthquake","direct_eyewitness"
"bigass jolt just now earthquake sanfrancisco","direct_eyewitness"
"earthquake in the bay","direct_eyewitness"
"i just felt a very minor earthquake in san francisco probably about a at most but the hotel room definitely","direct_eyewitness"
"that was an earthquake wtf lmao","direct_eyewitness"
"okay either there was just a small earthquake or my roommates going dumb downstairs","direct_eyewitness"
"earthquake bay area","direct_eyewitness"
"uhh did anyone else just feel that earthquake","direct_eyewitness"
"oh it was an earthquake that was a good one","direct_eyewitness"
"the first earthquake i ve felt in a while luna s first","direct_eyewitness"
"yall stop stomping around rek kut pangon sul earthquake deeen","direct_eyewitness"
"earthquake almost made me drop my fuckin croissant","direct_eyewitness"
"there was an earthquake there was an avalanche of change we were so afraid we cried ourselves a hurricane","direct_eyewitness"
"oop felt that earthquake","direct_eyewitness"
"omg there s an earthquake dat crazy my bed hella moving","direct_eyewitness"
"was that just an earthquake","direct_eyewitness"
"welp that was fun i just felt a sharp earthquake jolt here in oakland as a california native i didnt even try","direct_eyewitness"
"scary ass short earthquake","direct_eyewitness"
"never felt an earthquake so hard","direct_eyewitness"
"omgeeeeeee that was the biggest earthquake ive ever felt","direct_eyewitness"
"just felt baby earthquake in sf","direct_eyewitness"
"life on a main road in california earthquake or truck going by i think that was a small earthquake though","direct_eyewitness"
"that was a big ass earthquake","direct_eyewitness"
"supsla yep earthquake twitter activate","direct_eyewitness"
"heh earthquake","direct_eyewitness"
"i didnt feel the earthquake and im pissed","direct_eyewitness"
"earthquake time","direct_eyewitness"
"feels earthquake checks twitter to make sure you re not crazy","direct_eyewitness"
"i thought somebody dropped something on my roof berkeley earthquake","direct_eyewitness"
"ktvu we just had a earthquake in oakland ca at pm","direct_eyewitness"
"well that was def an earthquake","direct_eyewitness"
"uhhh did anybody feel that earthquake or","direct_eyewitness"
"omg why is everyone turning around as if they heard an earthquake or something shshsh","direct_eyewitness"
"that was a good shake here in sf earthquake","direct_eyewitness"
"was that an earthquake hello anyone","direct_eyewitness"
"wondering if we had an earthquake or if an wheeler was driving by the crib too fast again","direct_eyewitness"
"quick lul earthquake came at the wrong time","direct_eyewitness"
"earthquake","direct_eyewitness"
"was it earthquake or a big truck drove by","direct_eyewitness"
"was that an earthquake or","direct_eyewitness"
"activating earthquake twitter hey everyone did you feel it","direct_eyewitness"
"either that was quite a sharp earthquake or someone just drove into my house","direct_eyewitness"
"should i go outside after an earthquake","direct_eyewitness"
"i expect whatll happen is ill flee the big earthquake and get hit by the hurricanes","direct_eyewitness"
"do u guys feel that earthquake","direct_eyewitness"
"drewshiller earthquake","direct_eyewitness"
"my nigga ready to gtfo after that earthquake","direct_eyewitness"
"ok earthquake twitter go","direct_eyewitness"
"the earthquake that just shook our place makes me miss tornado warnings every days for half the year","direct_eyewitness"
"there was an earthquake as i bit into my sushi this is the best way to die","direct_eyewitness"
"just felt an earthquake in the east bay did you feel it","direct_eyewitness"
"there was an earthquake im really bout to die a week before i go home","direct_eyewitness"
"okay i felt that earthquake where s twitter warriors at","direct_eyewitness"
"earthquake mission bay sf","direct_eyewitness"
"just felt the earthquake the first time at sf now i am a real sf resident","direct_eyewitness"
"sf earthquake just now","direct_eyewitness"
"whoa that was a solid earthquake here in walnut creek","direct_eyewitness"
"ummm that was an earthquake","direct_eyewitness"
"whoooa tiny earthquake","direct_eyewitness"
"okay fuck you earthquake","direct_eyewitness"
"just felt an earthquake in san francisco not strong but i heard the roar before the rumbling began","direct_eyewitness"
"that was a weird earthquake","direct_eyewitness"
"y all just felt that earthquake","direct_eyewitness"
"am i crazy or was there just an earthquake in sf","direct_eyewitness"
"get ready for all of bay area twitters earthquake tweets in","direct_eyewitness"
"quite an earthquake jolt here in berkeley","direct_eyewitness"
"who felt the earthquake","direct_eyewitness"
"just felt an earthquake in oakland","direct_eyewitness"
"earthquake in foster city","direct_eyewitness"
"but like srsly that little earthquake just gave me a little heart attack","direct_eyewitness"
"earthquake small one i think p and s waves arrived close together","direct_eyewitness"
"did anyone feel an earthquake in the bay area","direct_eyewitness"
"sf was that an earthquake","direct_eyewitness"
"sitting in my office earthquake","direct_eyewitness"
"just experienced my first earthquake life is crazy","direct_eyewitness"
"yikes an earthquake in sf","direct_eyewitness"
"that earthquake tho","direct_eyewitness"
"who felt that earthquake","direct_eyewitness"
"i think i felt an small earthquake","direct_eyewitness"
"that baby earthquake aw so cute dindnd","direct_eyewitness"
