"text","class_label"
"on my way to do very early school pickup thanks excyclone debbie","direct_eyewitness"
"i feel this guys pain my drive was a bit like this dodging flooded streets d","direct_eyewitness"
"memorieholiday im gonna have to watch this stream because i feel like cyclone debbie dropped me off in a twilight zone","direct_eyewitness"
"tomorrow is one of my last math classes before the exam worth of my grade thanks to cyclone debbie im flooded and stuck home uni","direct_eyewitness"
"cyclone update d d d ddadnd we are currently suffering the tail end of cyclone debbie under the","direct_eyewitness"
"i streamed lecture this morning but no cbl because classes canceled because of remnants of cyclone debbie brisbane closed bigwet","direct_eyewitness"
"bigwet first road block police officer waves us through saying thanks for coming redcrossau tcdebbie","direct_eyewitness"
"cyclone debbie can kindly leave now nd","direct_eyewitness"
"cyclone debbie has arrived gold coast queensland","direct_eyewitness"
"starting to really feel the effects of cyclone debbie cyclonedebbie","direct_eyewitness"
"she may be an ex cyclone but debbie is still cranky bitch mopping my patio count as active rest flooded","direct_eyewitness"
"queensland venues issue updates on tonight s urthboy i prevail and spiderbait shows as cyclone debbie hits","direct_eyewitness"
"queensland stay safe and im sorry to everyone effected by cyclone debbie but i am loving this rain","direct_eyewitness"
"stay safe qld our bridge is still operational avoid travel have a conferencecall bigwet bneweather","direct_eyewitness"
"debbie would you stop being a bitch already youve done enough damage","direct_eyewitness"
"cyclone debbies devastating floods as seen from the air","direct_eyewitness"
"when school gets cancelled because of cyclone debbie","direct_eyewitness"
"i grew up in queensland and used to go swimming in the disgusting flood waters how hard am i","direct_eyewitness"
"this is the remains of cyclone debbie heading my way","direct_eyewitness"
"cyclone debbie but at least its a day off school","direct_eyewitness"
"is that the best youve got debbie bring it on","direct_eyewitness"
"i survived cyclone debbie thanks to all the parma and coriander advocates for your concern u kents","direct_eyewitness"
"miss cyclone debbie you really are overstaying your welcome you are also getting too noisy im choosing to","direct_eyewitness"
"due to the current weather event in se qld we are closed amp will reopen next week thoughts are with all effected staysafe tcdebbie","direct_eyewitness"
"cyclone debbie forced us to rescheduled our show in brisbane tonight add on more flights to our schedule a a fuckyoudebbie","direct_eyewitness"
"cyclone debbie has ruined my day","direct_eyewitness"
"nothing like a bit of preholiday stress due to all of the trains you need to get to the airport being cancelled because of cyclone debbie","direct_eyewitness"
"no work amp school d vinaka cyclone debbie","direct_eyewitness"
"my class is cancelled today as a result of cyclone debbie ill take this as an opportunity to relax and try to get ahead of my classes nf da","direct_eyewitness"
"yew im in cyclone debbie","direct_eyewitness"
"watching the destruction left behind by tc debbie lismore is underwater the river near my house is about burst and more rain is reported","direct_eyewitness"
"debbie has caused havoc up north but down here were cracking the champagne tcdebbie farmlife","direct_eyewitness"
"cyclone debbie has made her way down to where we are","direct_eyewitness"
"the view from my office from the leftovers of tcdebbie never seen so much water in my life","direct_eyewitness"
"holyy shitttttt no wonder why the wind is fucking crazy","direct_eyewitness"
"hey everyone we are still here after cyclone debbie we are doing our best to be up and running asap","direct_eyewitness"
"fleuranderson all ok fleur cyclone debbie has left me dazedbut i have wine in hand so all is good stuff bottled water","direct_eyewitness"
"so this is the leftover of cyclone debbie australia queensland","direct_eyewitness"
"mikedoylecomedy airlie beach was devastated by cyclone debbie","direct_eyewitness"
"cyclone debbie got a big wet","direct_eyewitness"
"just about survived cyclone debbie d","direct_eyewitness"
"britishairways hi ba thanks to cyclone debbie my qantas flight to london has been delayed meaning there is a strong possibility i will","direct_eyewitness"
"mulalaevalisto im feeling great just contemplating life as cyclone debbie occurs in my state but its all good because no school for me","direct_eyewitness"
"youcanbethestar it s torrential rain from cyclone debbie and i m still thinking of snatching this cunt","direct_eyewitness"
"jlist welcome ex tropical cyclone debbie we are under that somewhere your daughters old school most of se qld","direct_eyewitness"
"all schools last min closed down bcos of the storm fk cyclone debbie is halfway here alr","direct_eyewitness"
"inspecting tcdebbie aftermath w turnbullmalcolm nth qlders r resilient but the days weeks amp months ahead r go","direct_eyewitness"
"i cant imagine what cyclone debbie was like at full strength we are experiencing the tail end and this is scary enough d","direct_eyewitness"
"lol at home we have snow days and cold days but here uni is closed bc of cyclone debbie hahahahahahah sick na d","direct_eyewitness"
"debbie debbie debbiewhat have you donediadnd i went up north to meet up with you why did you come home with me to brisbane tcdebbie","direct_eyewitness"
"thanks to the weather from cyclone debbie i get a day off from uni today only problem is a class from today has an assignment due tonight","direct_eyewitness"
"zacharylevi you guys wouldnt what windy is this is happening to us right now","direct_eyewitness"
"because people keep asking i m all good and safe where i live cyclone debbie is causing some flooding","direct_eyewitness"
"ayyeeee work got cancelled cause of the floodssss thank you cyclone debbie da","direct_eyewitness"
"jetstarairways not being helpful need to change my flights due to cyclone debbie no one able to assist cyclonedebbie","direct_eyewitness"
"i am getting hit by the ex tropical cyclone named debbie right now storm rain and flooding is heading my way right now","direct_eyewitness"
"wet wet wet today is a great day to stay indoors extropical cyclone debbie has spread into northern nsw and is","direct_eyewitness"
"update tcdebbie flooding is ongoing we are still flash flooding across the south east visit for more info bigwet","direct_eyewitness"
"we are now setting up the recovery hubs in mackay tcdebbie more info to come mackaycouncil","direct_eyewitness"
"child happy school cancelled cause of flash flooding from cyclone debbie bit windy and wet but still gotta go out","direct_eyewitness"
"scrowder my luck dragon just survived cyclone debbie with me in australia i win","direct_eyewitness"
"oh good more rain and humidity sydney tcdebbie","direct_eyewitness"
"cyclone debbie is ruining my life tbh","direct_eyewitness"
"this one was shot yesterday morning before the after effects of cyclone debbie reached our","direct_eyewitness"
"my awol is undamaged apart from bent antenna after cyclone debbie captain webb on the aft deck day after","direct_eyewitness"
"am i gonna die","direct_eyewitness"
"im fine here btw high rise and all but they are warning people in low lying areas to get ready to evacuate tail end of cyclone debbie","direct_eyewitness"
"thank you for your prompt service energex brisbanecityqld longwet tcdebbie treedown besafe","direct_eyewitness"
"mystic i cant go outside cyclone debbie is holding me hostage","direct_eyewitness"
"made it through tcdebbie hoping everyone thats going to get hit with the following wind and rain stays safe","direct_eyewitness"
"school just got cancelled because of cyclone debbie can you tell that im a queenslander","direct_eyewitness"
"hi thanks for flooding us amp cancelling school cyclone debbie","direct_eyewitness"
"just wish cyclone debbie had hit when i actually had uni","direct_eyewitness"
"im lowkey not complaining about cyclone debbie down where i live cause its just raining and i love it","direct_eyewitness"
"thank u cyclone debbie for cancelling school and work across queensland tru mvp","direct_eyewitness"
"tropical cyclone debbie as we saw it at ausyfish utc disaster typhoon video","direct_eyewitness"
"hi everyone in case anyone missed me im back afterdays of cyclone debbie with no internet its lovely to see the sunshine","direct_eyewitness"
"i saw where cyclone debbie hit australia glad that youre ok and still sharing your journey","direct_eyewitness"
"this rain from cyclone debbie is insane even down here on the gold coasteverywhere is flooded flood cyclonedebbie goldcoast","direct_eyewitness"
"laura good were good me there should be a reality tv show about us ricky there is a reality tv show its called the news tcdebbie","direct_eyewitness"
"all schools closed in queenslands southeast corner as extropical cyclone debbie descends all scho a","direct_eyewitness"
"weve had a five day weekend thanks to debbie ive never been so grateful for a cyclone before","direct_eyewitness"
"on side note even cyclone debbie hit brissy im safe guys na","direct_eyewitness"
"im seeing panic hiring of dvds near riot as only decent ones have gone tcdebbie","direct_eyewitness"
"thanks cyclone debbie no school yayaya","direct_eyewitness"
"when cyclone debbie finally hits and you have no power but your phone is on a n whos the real winner debbie","direct_eyewitness"
"amyleeev not dark here in sth east queensland but very wet thanks to ex tropical cyclone debbie","direct_eyewitness"
"cyclone debbie has given me a day off school today chance to catch up on marking","direct_eyewitness"
"cyclone debbie can fuck right off i have work today and its non stop raining kms","direct_eyewitness"
"here come the rain mm of rain from ex cyclone debbie going to get flood in next week sometime","direct_eyewitness"
"heres how were responding to cyclone debbie to keep you connected","direct_eyewitness"
"airlie beach in recovery mode rained all night still without power and water tcdebbie","direct_eyewitness"
"current situation where i am lol everyone at work has gone home before theyre flooded and cant get home im all","direct_eyewitness"
"we hope everyone is safe from cyclone debbie were open again come visit call detectives","direct_eyewitness"
"no uni today thanks cyclone debbie","direct_eyewitness"
"about the cyclone debbie happening here in queensland i am safe here in my own house ill continue to make any updates in the next hour","direct_eyewitness"
"aaaron yeah im smack bang in the middle hahaha its the aftermath of cyclone debbie","direct_eyewitness"
"cyclone debbie is messing up my shit so i had to slide into amysharkmusic insta comments to get advice on how to","direct_eyewitness"
"cyclone debbie flood a no school yay a","direct_eyewitness"
"i survived cyclone debbie im not deadyet a jk im alive and well no power internet and service drops in and out ill try update","direct_eyewitness"
"cyclone debbie is coming my way and im fucking pissed","direct_eyewitness"
"when you cant get to work because the road is flooded ctcdebbie ifitsfloodedforgetit","direct_eyewitness"
"the harada team trapped in a resort because of cyclone debbie lets work on a ping pong table and organise a","direct_eyewitness"
"feels when school is cancelled because of remains of cyclone debbie","direct_eyewitness"
"classes cancelled at uq due to ex tcdebbie making travel ill advisdd","direct_eyewitness"
"all my nia classes cancelled today and tomorrow due to severe weather via abcnews","direct_eyewitness"
"this is why debbie the cyclone was so upset","direct_eyewitness"
"cyclone debbies rain is becoming unbearable","direct_eyewitness"
"weekend in noosa via airbnb cancelled with less than a days notice and got full refund tcdebbie","direct_eyewitness"
"because of cyclone debbieclasses are cancelled exams cancelled but no ones gonna stop olivia to go to the beach a a a wot even","direct_eyewitness"
"hr rainfall so far from the fallout of ex tropical cyclone debbie on brisbanelets just say its a bit wet today","direct_eyewitness"
"my house almost flood because of the rain from cyclone debbie thanks to the ses for helping out today much love to those on the mountain ad","direct_eyewitness"
"no sleep last night thanks to cyclone debbie trees over possibly scariest nights sleep of my life","direct_eyewitness"
"hmm looks like weve caught the tail end of this cyclone bigwet debbie raingalore","direct_eyewitness"
"mm of rain has fallen here just this morning and the rain gauge is spinning like a petrol pump as we catch the tail of cyclone debbie","direct_eyewitness"
"cyclone debbies tail is hitting us today so im getting flooded in they said its going to get worse too","direct_eyewitness"
"training inside again after ex tcdebbie amp thenannystate shut down brisbane today tried","direct_eyewitness"
"more rain we are getting the edges of cyclone debbie category that hit north queensland","direct_eyewitness"
"school got cancelled because of cyclone debbie i have assessment to doooo","direct_eyewitness"
"in brisbane for data collection but half of it was cancelled because of the tropical low that was cyclone debbie nd","direct_eyewitness"
"cyclone debbie hit overnight im flooded in my shift got cancelled bc the park is lowkey flooding and weve lost power","direct_eyewitness"
"cyclone debbie took its toll on north queensland and saw the competition cancelled today at the aussies staying dry was tough","direct_eyewitness"
"when one of the bros needs a ride to work during cyclone debbie","direct_eyewitness"
"thanks cyclone debbie for no school today ellabeattie","direct_eyewitness"
"in torrential rain a couple of angles have delivered food and coffee for me and the crew thankyou tcdebbie","direct_eyewitness"
"just had the remains of the edge of cyclone debbie reach us luckily our house is fine but were flooded left right and centre","direct_eyewitness"
"all classes cancelled today wew coz of the after effects of cyclone debbie","direct_eyewitness"
"just pulled a hour shift during cyclone debbie glad to be back home with the family too tired to sleep though","direct_eyewitness"
"flown back in thru cyclone debbie and flying back out again shortly thru her but i a still smiling lovemylife","direct_eyewitness"
"right now getting the heavy rain from ex tropical cyclone debbie very heavy rain and backyard flooded its going to be a do nothing day","direct_eyewitness"
"schools are closed all across brisbane yay those who have struggled from cyclone debbie we are here to help cyclonedebbie stormseason","direct_eyewitness"
"all ready for a big day hmm whats that cyclone debbie decided to throw a tree at the surgery das luck would","direct_eyewitness"
"winds kph right now can hear the woosh woosh of the gusts around the house mackay cyclonedebbie tcdebbie","direct_eyewitness"
"helenantrobus thanks all is well although we are getting the tail end of cyclone debbie tonight","direct_eyewitness"
"our fire alarms keep going off but its literally bucketing rain and we took the batteries out look up cyclone debbie im so confused","direct_eyewitness"
"currently trapped in cyclone debbie ive seen many hurricane seasons in miami but this is scary no buses in or out stay safe everyone","direct_eyewitness"
"cyclone debbie has made her way down to where we are n n n","direct_eyewitness"
"wow cyclone debbie sure is a bag and a half of wind power flicked off and on then going now","direct_eyewitness"
"i blame all the rain today on cyclone debbiend","direct_eyewitness"
"extropicsl cyclone debbie is officially here d d d","direct_eyewitness"
"hey no school in brisbane because of cyclone debbie","direct_eyewitness"
"the current weather for me cyclone debbienow a tropical storm hence no stream til flash floodingpower outages amp","direct_eyewitness"
"one of the spots where you can get good phone reception on hamiltonisland at the moment cyclonedebbie tcdebbie","direct_eyewitness"
"schools cancelled today due to aftermath of cyclone debbie","direct_eyewitness"
"adventure time chasing cyclone debbie cyclonedebbie middle creek","direct_eyewitness"
"youknowyoureaustralianwhen school gets cancelled because of rain from cyclone debbie","direct_eyewitness"
"going back to home after school gave holiday due to cyclone debbie childish happiness hehe","direct_eyewitness"
"ready for job interview yes ready to deal with huge downpour thanks to ex cyclone debbie no","direct_eyewitness"
"thank u cyclone debbie for closing the university","direct_eyewitness"
"cyclone debbie is so severe that they had to shut down literally the whole of my state queensland","direct_eyewitness"
"im just tryna go for a walk and get a coffee but its cycloneing outside a","direct_eyewitness"
"dear cyclone debbiefuck off were over you now","direct_eyewitness"
"cyclone debbie is a crazy betch but she got campus closed so i cant complain","direct_eyewitness"
"only in australia winds of kph and this dickweed goes surfing i meansure the swell is good but check the brea","direct_eyewitness"
"got sent home from work the gold coast is flooding quick hope our pool isnt flooded seqld tcdebbie","direct_eyewitness"
"tanamongeau be careful babe we flooding real bad thx cyclone debbie ac c","direct_eyewitness"
"well now we have floods debbie done us all in qldnsw i hope you are safe i hope you stay safe dont","direct_eyewitness"
"hope cyclone debbie kills everyone at my school including me","direct_eyewitness"
"annnnndddddd the power went out cyclone debbie strikes again","direct_eyewitness"
"uni classes are all canceled today due to cyclone debbie amp monsoonal rainstyphoons ad","direct_eyewitness"
"dead bull shark washes up in severe floods","direct_eyewitness"
"so the aftermath of cyclone debbie hits south east queensland rain like we havent seen in some time cyclone","direct_eyewitness"
"two days in a bathtub to survive cyclone debbie cyclonedebbie","direct_eyewitness"
"yeah we survived cyclone debbie so glad we are sheltered everyone is happy","direct_eyewitness"
"also i think tcdebbie has already hit brisbane","direct_eyewitness"
"ya so looks like ill be swimming everywhere for the next few days shout out to excyclone debbie","direct_eyewitness"
"from the posts im reading back home on the sunshine coast the defects of cyclone debbie are pretty dramatic","direct_eyewitness"
"im pretty that bull was already upstream","direct_eyewitness"
"on the tail end of cyclone debbie we were expecting to evacuate houses this morning yet woke up to this wtf austra","direct_eyewitness"
"just gone thru cyclone debbie made a bit of a mess in moranbah","direct_eyewitness"
"hello tony im george i live in brisbane and tonight cyclone debbie was a category and she was a category the","direct_eyewitness"
"alttheman we have over k customers without power due to the heavy thunderstorms and are still assessing damage debbie","direct_eyewitness"
"good roundup here sad to announce golf club trivia is also cancelled tonight our opposition are probably stoked","direct_eyewitness"
"this is why you should avoid driving if you can in wild weather whats left of the road on sarina range tcdebbie","direct_eyewitness"
"myriad is still on be careful in getting here following heavy traffic tcdebbie qldflood qldweather","direct_eyewitness"
"so scared cyclone debbie is hitting so hard on us today n school cancelled thank goodness we werent flooded in a","direct_eyewitness"
"sitting in the dark amp feeling a bit bummed out that i wasnt able fly down to myriadlive today due tcdebbie nopower flightcancelled","direct_eyewitness"
"crazy weather right now from ex cyclone debbie this is just around the corner from our place","direct_eyewitness"
"ex tropical cyclone debbie on my door step rn","direct_eyewitness"
"banquozghost is this leftover from debbie she is quite naughty floods i got used to when i lived in wauchope","direct_eyewitness"
"wishing all of our emergency services the best of luck in what will no doubt be a long day tcdebbie","direct_eyewitness"
"jodiegunders actually owns wedge gumboots and i am about to thoroughly enjoy wearing them to the wet toowoomba sho","direct_eyewitness"
"tcdebbie i survived tcdebbie i didnt watch any tv news this week","direct_eyewitness"
"i left north queensland because of this kind of weather i feel like the biggest idiot in brisbane bnestorm bneweather bnewet tcdebbie","direct_eyewitness"
"im stuck at home with three kids today in flooding rains due to the delightful cyclone debbie so i have a","direct_eyewitness"
"where did this dreadful humidity in sydney suddenly come from is it an effect of cyclone debbie","direct_eyewitness"
"day holy moly its wet out there ex cyclone debbie is no match for me","direct_eyewitness"
"when every school and most businesses on the gc are closed again tomorrow because of flash flooding thanks cyclone debbie noexams","direct_eyewitness"
"mulalaevalisto feeling great because as cyclone debbie is happening around my state school is cancelled and i can sleep","direct_eyewitness"
"terrinakamura robertofloxley somidalsgaard scarlett billy amp i sitting out the edge of cyclone debbie","direct_eyewitness"
"think i might need me flippers thanks cyclone debbie n","direct_eyewitness"
"i just emerged from cyclone debbie","direct_eyewitness"
"proud to play small role in the tcdebbie response recording as much of the damage as possible our thoughts are wi","direct_eyewitness"
"cyclone debbie is raging around the studio and im turning in for the night but she hadnt stopped me from","direct_eyewitness"
"pretty relieved to have been spared by cyclone debbie but with family in airlie beach which saw the worst of her im a little exhausted d","direct_eyewitness"
"hello world we are copping lots of rain from the edge of cyclone debbie as a result my classes today are cancelled","direct_eyewitness"
"id like to thank cyclone debbie that wine mom of a storm for getting classes cancelled today","direct_eyewitness"
"the wind is howling and power keeps going out energex friends please stay safe bigwet tcdebbie cyclonedebbie","direct_eyewitness"
"the day we decide to go to australia zoo debbie the cyclone decides to bring the rain to us n na c dda dnddiadnd steveirwinzoo a af ni ni a d nie","direct_eyewitness"
"ordered an uber to go to school for my final exam and to get there and find out school is cancelled maaatteee get rekt cyclone debbie n","direct_eyewitness"
"so uh ex cyclone debbie found us","direct_eyewitness"
"cyclone debbie is hitting us hard cyclonedebbie the road to my house is under metres of very fast flowing","direct_eyewitness"
"okay tcdebbie had your fun now go away sick of you cancelling shit because of your rain bigwet","direct_eyewitness"
"sitting in the dark amp feeling a bit bummed out that i wasnt able fly down to myriad today due tcdebbie nopower flightcancelled","direct_eyewitness"
"cyclone debbie makes its way over the top of us schools are closed im cancelling my work for the day flash","direct_eyewitness"
"dude cyclone debbie just shut down school heck yeah","direct_eyewitness"
"from my windowawere getting the tail end of cyclone debbie im not going out today university closed and shops","direct_eyewitness"
"cyclone debbie still here is brisbane kms a","direct_eyewitness"
"cyclone debbie brought us beautiful weather","direct_eyewitness"
"looks like ill be transiting from cyclone debbie to the barkley marathons","direct_eyewitness"
"barely made it home victorianorthey victorianicholas and newmarket roads windsor bigwet tcdebbie flooded","direct_eyewitness"
"this tropical cyclone named debbie is killing my internet connection thats not very nice cyclonedebbie","direct_eyewitness"
"thank you so much totally awesome people here in bne the weather today not so much","direct_eyewitness"
"yep getting a bit drenched right now","direct_eyewitness"
"my own personal waterfall thanks for the rain cyclone debbie elvisfrenchie queensland waterfall bigwet","direct_eyewitness"
"the eye of the remnants of cyclone debbie finished up over us","direct_eyewitness"
"all schools closed in queenslands southeast corner as extropical cyclone debbie descends","direct_eyewitness"
"our turn now completely flooded in schools closed cars submerged tail end of cyclone debbie hitting gold coast","direct_eyewitness"
"we missed cyclone debbie on hamilton island by one day our dream trip to the great barrier reef has been cancelled","direct_eyewitness"
"mm at my place excyclone debbie has hit southeast queensland see how much rain she dumped today","direct_eyewitness"
"radiox good afternoon from a vey very wet gold coast getting a battering from cyclone debbie n","direct_eyewitness"
"we are facing cyclone debbie hope all will be ok safarilive","direct_eyewitness"
"the low pressure system formerly known as cyclone debbie has just hit the sunny coast and my dog isnt happy","direct_eyewitness"
"hold up a second school just got cancelled bahahah praise you cyclone debbie","direct_eyewitness"
"thanks cyclone debbie for the days off school but u can stop now i need power im scared of the dark n","direct_eyewitness"
"workbiscuit about to flood in brisbane as we get the tail end of tcdebbie and theyve closed all schools and uni campuses so thats fun","direct_eyewitness"
"this may be controversial today but ive just been driving in the rain and i dont think its that bad rn tcdebbie bigwet","direct_eyewitness"
"why one does want to drive in flood waters its often like this under the surface ifitsfloodedforgetit","direct_eyewitness"
"thank you debbyryan cyclone debbie should think about changing her name otherwise im happy about the constant rain","direct_eyewitness"
"it rains most places but heavy rain on a iron roof in warm weather always gives me such a sense of home raining o","direct_eyewitness"
"penfreshorganic missed the tcdebbie rain good storm now burdekin carlwoods","direct_eyewitness"
"classes cancelled thanks cyclone debbie nd a","direct_eyewitness"
"shit im outta cyclone debbie supplies nd nd","direct_eyewitness"
"this is what we are coping if its not the animals its the weather trying to kill us","direct_eyewitness"
"ex tropical cyclone debbie is currently above my location rn lmfaooooo this is so coooolll a a a","direct_eyewitness"
"anyways i made it home without seeing shit alive and well cyclone debbie im still winning bitch","direct_eyewitness"
"damn it ex cyclone debbie you bitch thanks to her all of the schools are closed in my region and weve been advised not to leave home","direct_eyewitness"
"just lying in bed and thought why is the cyclone debbie called debbie whos it named after idk anymore","direct_eyewitness"
"wowbridge is normally about mtrs above the logan river","direct_eyewitness"
"myleehogan mylee good morning we are well amp truly in the wake of cyclone debbie at alexandra headland malcolm lum","direct_eyewitness"
"gm poring rain heregetting the tail end of cyclone debbie but its ok because behind the clouds the sun is shini","direct_eyewitness"
"airbnbhelp ive had to cancel a guests reservation due to cyclone debbie cutting all access roads in multiple places extenuating","direct_eyewitness"
"so many people in my area are getting sand bags d","direct_eyewitness"
"pilot couldnt land our plane in brisbane and now our connecting flight to fijis been cancelled a big fuck you to cyclone debbie the whore","direct_eyewitness"
"my life right now our flat almost just flooded too this is nutsstaysafebrissy","direct_eyewitness"
"zenkaivfx school was cancelled today and tomorrow cos of cyclone debbie","direct_eyewitness"
"tcdebbie news backyard in st lucia","direct_eyewitness"
"nataliagrey thanks natalia needed a warm hug its cold and pouring buckets here in queensland australia from excyclone debbie","direct_eyewitness"
"mattliddy ryanwood im flooded in from ex cyclone debbie mm of rain in hours here in the bungawalbyn","direct_eyewitness"
"view from family home excyclone debbie making its mark as it moves south","direct_eyewitness"
"the edge of cyclone debbie lets hope she brings some swell d kizzaz ocean surfer surfing","direct_eyewitness"
"pouring rain at murray court kalkie video michael dobesch live coverage on chqueensland now","direct_eyewitness"
"our response to this extreme weather were experiencing stay safe all bigwet tcdebbie ifitsfloodedforgetit","direct_eyewitness"
"cyclone debbie has arrived classes are canceled but you know jim cantore is here to cover the madness","direct_eyewitness"
"i couldve had my braces off today but debbie had to do her damage","direct_eyewitness"
"super hothumid yesterday amp last night now im damp amp freezing my proverbial bollocks off just another day in syd","direct_eyewitness"
"i live in mitchelton and this is way worse than my house but im still flooded","direct_eyewitness"
"water walk floodlevy staysafe tcdebbie cyclonedebbie","direct_eyewitness"
"hmm anyone want us to live stream the tail of a cyclone bigwet debbie","direct_eyewitness"
"yogisthe perfect day for home practice af c af c cyclone debbie winsclass cancellation for","direct_eyewitness"
"cyclone debbie update we have reopened and it is business as usual we hope our lovely clients havent been","direct_eyewitness"
"we saw off cyclone debbie now to take down the hurricanes redsrugby andrewready samtalakai redvhur redsfamily","direct_eyewitness"
"im a sucker for awesome sunsets sending my best wished qld cyclonedebbie","direct_eyewitness"
"cyclone debbie took all the power from my fav cafes how does one get coffee now","direct_eyewitness"
"school closed because if the storm excyclone debbie and im at work catching up on stuff view from my window","direct_eyewitness"
"for the first time of my uni life that the vc declared classes cancelled and school close so happy thanks excyclone debbie a","direct_eyewitness"
"whats that herewe got land sharks now wellfuck","direct_eyewitness"
"i am in a cyclone cyclone debbie in qld airlie beach","direct_eyewitness"
"this is a so to my ex tropical cyclone debbie","direct_eyewitness"
"every single school in queensland is shut today bc of cyclone debbie thats a whole state im happy that i get a day off today though","direct_eyewitness"
"cyclone debbie can fuck right off","direct_eyewitness"
"more bajool flooding photos taken this morning tcdebbie bigwet qldfloods","direct_eyewitness"
"belovedhoweii a cyclone came so i can stay home and watch it god bless cyclone debbie lmao","direct_eyewitness"
"boothylaura i got caught up in the aftermath of cyclone debbie and im at my parents place i might be there unt","direct_eyewitness"
"this is my morning not much else on the cards with extropical cyclone debbie bearing down on","direct_eyewitness"
"no school today its cancelled because of cyclone debbie","direct_eyewitness"
"shoutout to cyclone debbie for cancelling all of my afternoon classes","direct_eyewitness"
"nice boiling hot degrees today filled with humid air thanks cyclone debbie cyclonedebbie straya","direct_eyewitness"
"well my work got cancelled today due to flash floods from cyclone debbie d","direct_eyewitness"
"oh fudgethelab way to go swift water teamemergency response teams","dont_know"
"im not going to australia not when there are sharknadoes never in a million years but sidney seems nice do th","dont_know"
"peakmediadebbie has been reached","dont_know"
"goodness okayyy note we dont usually close schools unless its serious","dont_know"
"fuck","dont_know"
"well is someone going to help it back in the water or what","dont_know"
"flood ready reverse parked for quick getaway bnestorm brisbane","dont_know"
